word,word_book,definition,CEFR,tag,phonetic
calculate,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 计算，核算,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Education""]
```",/ˈkælkjəˌleɪt/
calculated,"[""greA""]",adj.. 精心计划的；蓄意的 ; v.. 计算；估算,B1,"```json
[""Tech"", ""Science"", ""Economy"", ""Education""]
```",/ˈkælkjəˌleɪtɪd/
calculating,"[""tem8"", ""greA""]",adj.. 精于算计的 ; v.. 计算；估算,B1,"```json
[""Tech"", ""Science"", ""Economy"", ""Education""]
```",/ˈkælkjəleɪtɪŋ/
calculation,"[""cet4"", ""cet6"", ""tem4"", ""ielts""]",n.. 计算；估算 ; v.. 计算；推测,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Education""]
```",/ˌkælkjəˈleɪʃən/
calculator,"[""cet4"", ""tem4""]",n.. 计算器,B1,"```json
[""Tech"", ""Science"", ""Education""]
```",/ˈkælkjʊˌleɪtər/
calculus,"[""cet6"", ""tem4"", ""toefl"", ""greA""]",n.. 微积分；结石,C2,"```json
[""Tech"", ""Science"", ""Education""]
```",/ˈkælkjʊləs/
caldron,"[""greA""]",n.. 大锅,C2,null,/ˈkɔːldrən/
calendar,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 日历；日程表,A2,null,/ˈkælɪndər/
calf,"[""tem4""]",n.. 小牛；小腿,B1,null,/kæf/
caliber,"[""toefl""]",n.. 口径；才干，能力,C2,"```json
[""Tech"", ""Science"", ""Military"", ""Sports""]
```",/ˈkælɪbər/
calibrate,"[""greA""]",v.. 校准；调整 ; n.. 校准；标定,C2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈkælɪbreɪt/
calibration,"[""cet6""]",n.. 校准；标定,C1,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˌkælɪˈbreɪʃən/
calibre,"[""tem4""]",n.. 口径；才干；水准,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education""]
```",/ˈkæl.ɪ.bər/
calipers,"[""greA""]",n.. 卡钳；测径器,C2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈkælɪpərz/
call,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 呼叫；打电话；称呼 ; n.. 电话；呼叫；访问 ; v.. 召集；召唤 ; v.. 认为；看作 ; n.. 要求；需求,A2,null,/kɔːl/
calligraphy,"[""tem4"", ""greA""]",n.. 书法,C2,"```json
[""Art"", ""Literature""]
```",/kəˈlɪɡrəfi/
callous,"[""tem8"", ""greA""]",adj.. 冷酷无情的；麻木的,B1,null,/ˈkæləs/
callow,"[""tem8"", ""greA""]",adj.. 未成熟的；无经验的,C2,null,/ˈkæloʊ/
calm,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",adj.. 平静的；沉着的 ; v.. 使平静；使镇定 ; n.. 平静；镇定,B1,null,/kɑːm/
calorie,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 卡路里,B1,"```json
[""Health"", ""Science""]
```",/ˈkæləri/
calumniate,"[""greA""]",v.. 诽谤，中伤,C2,null,/kəˈlʌmniˌeɪt/
calumny,"[""greA""]",n.. 诽谤，中伤,C2,null,/ˈkæləmni/
camel,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 骆驼,B1,null,/ˈkæməl/
cameo,"[""tem8"", ""greA""]",n.. 客串；浮雕宝石,C2,null,/ˈkæmioʊ/
camera,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 相机；摄像机,A1,"```json
[""Tech"", ""Art"", ""Media"", ""Fashion""]
```",/ˈkæmərə/
camouflage,"[""tem8"", ""toefl"", ""greA""]",v.. 伪装；掩饰 ; n.. 伪装；伪装手段,C2,"```json
[""Art"", ""Fashion"", ""Military"", ""Environment"", ""Science""]
```  

*Note: Although ""Military"" wasn't in your original list, it is a strong domain for ""camouflage."" If you want strictly from your provided list, I've included the most relevant ones.*  

Strictly from your list:  
```json
[""Art"", ""Fashion"", ""Environment"", ""Science""]
```",/ˈkæməflɑːʒ/
camp,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 露营；扎营 ; n.. 营地；阵营,A2,null,/kæmp/
campaign,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 运动；战役 ; v.. 参加运动；参加竞选,B2,null,/kæmˈpeɪn/
campus,"[""cet4"", ""tem4"", ""ielts""]",n.. 校园,A2,"```json
[""Education"", ""Society""]
```",/ˈkæmpəs/
can,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 能；可以；会 ; n.. 罐头；容器,A2,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```",/kæn/
canada,"[""midschool"", ""cet4""]",n.. 加拿大,A2,null,/kəˈnædə/
canadian,"[""midschool"", ""cet4"", ""tem4""]",adj.. 加拿大的；加拿大人的 ; n.. 加拿大人,B1,null,/kəˈneɪdiən/
canal,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 运河；渠道,B1,null,/kəˈnæl/
canary,"[""tem4"", ""ielts"", ""greA""]",n.. 金丝雀 ; n.. 告密者,A2,null,/kəˈneəri/
cancel,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 取消；撤销 ; n.. 取消；撤销,B1,null,/ˈkænsəl/
cancellation,"[""ielts""]",n.. 取消；撤销,C2,null,/ˌkænsəˈleɪʃən/
cancer,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 癌症；恶性肿瘤 ; v.. 扩散；侵蚀,B1,"```json
[""Health"", ""Science""]
```",/ˈkænsər/
candid,"[""tem8"", ""ielts"", ""greA""]",adj.. 坦率的；直言不讳的,C2,null,/ˈkændɪd/
candidacy,"[""greA""]",n.. 候选人资格；竞选,C2,null,/ˈkændɪdəsi/
candidate,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 候选人；应试者 ; n.. 考生；申请人,B2,null,/ˈkæn.dɪ.dət/
candle,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 蜡烛,B1,null,/ˈkændl/
candor,"[""greA""]",n.. 坦率，真诚,C2,null,/ˈkændər/
candy,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 糖果 ; v.. 用糖煮；使结晶为糖,A1,null,/ˈkændi/
cane,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 手杖；甘蔗 ; v.. 用杖打,B2,null,/keɪn/
canine,"[""tem4"", ""greA""]",n.. 犬；犬科动物 ; adj.. 犬的；犬科的,C2,null,/ˈkeɪ.naɪn/
cannery,"[""tem4""]",n.. 罐头工厂,C2,null,/ˈkænəri/
cannibal,"[""tem8""]",n.. 食人者；同类相食的动物,C2,null,/ˈkænɪbəl/
cannibalism,"[""toefl""]",n.. 食人行为；同类相食,C2,null,/ˈkænɪbəlɪzəm/
cannon,"[""midschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 大炮 ; v.. 碰撞,C2,"```json
[""Tech"", ""History"", ""Sports"", ""Art""]
```",/ˈkænən/
canny,"[""tem8"", ""toefl"", ""greA""]",adj.. 精明的；谨慎的,C2,null,/ˈkæni/
canoe,"[""midschool"", ""cet4"", ""tem8""]",n.. 独木舟 ; v.. 划独木舟,C2,null,/kəˈnuː/
canon,"[""tem8"", ""ielts"", ""greA""]",n.. 经典；准则；标准 ; n.. 大炮；火炮 ; n.. 教士；牧师,B2,"[""Art"", ""Literature"", ""Media""]",/ˈkænən/
canonical,"[""greA""]",adj.. 规范的，标准的 ; n.. 规范，准则,B2,null,/kəˈnɒnɪkəl/
canopy,"[""tem8"", ""toefl"", ""greA""]",n.. 顶篷；树冠,C2,null,/ˈkænəpi/
cant,"[""greA""]",v.. 放弃，遗弃 ; n.. 支持者；律师,C2,null,/kænt/
cantankerous,"[""greA""]",adj.. 脾气坏的，爱争吵的,C2,null,/kænˈtæŋkərəs/
canteen,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 食堂；水壶,B1,null,/kænˈtiːn/
canter,"[""tem8""]",v.. 慢跑 ; n.. 慢跑,C2,null,/ˈkæntər/
canto,"[""greA""]",n.. 篇章；诗章,C2,null,/ˈkæntoʊ/
cantonese,"[""tem4""]",n.. 广东话；粤语,C2,null,/kæn.təˈniːz/
canvas,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 帆布；画布 ; v.. 用帆布覆盖；详细检查,B2,"[""Art"", ""Tech"", ""Education""]",/ˈkænvəs/
canvass,"[""tem8"", ""ielts"", ""greA""]",v.. 游说；拉票 ; n.. 调查；讨论,C2,"```json
[""Art"", ""Politics"", ""Media""]
```",/ˈkænvəs/
canyon,"[""tem4"", ""toefl"", ""greA""]",n.. 峡谷,B2,null,/ˈkænjən/
cap,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 帽子；盖子 ; v.. 覆盖；胜过,A1,null,/kæp/
capability,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 能力；才能,B2,null,/ˌkeɪpəˈbɪləti/
capable,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 有能力的，能干的,B1,null,/ˈkeɪpəbəl/
capacious,"[""toefl""]",adj.. 宽敞的，容量大的,A1,null,/kəˈpeɪʃəs/
capacitance,"[""cet6""]",n.. 电容,C2,"```json
[""Tech"", ""Science""]
```",/kəˈpæsɪtəns/
capacitor,"[""cet6""]",n.. 电容器,C2,"```json
[""Tech"", ""Science""]
```",/kəˈpæsɪtər/
capacity,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 容量；能力；职位 ; v.. 使能够；提供能力,B1,null,/kəˈpæsɪti/
cape,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 海角；披肩 ; v.. 岬角延伸,A1,null,/keɪp/
capillary,"[""tem8"", ""greA""]",n.. 毛细血管 ; adj.. 毛细的,C2,"```json
[""Science"", ""Health""]
```",/kəˈpɪləri/
capital,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",n.. 首都；资本；大写字母 ; adj.. 大写的；可处死刑的,A2,"```json
[""Economy"", ""Politics"", ""Society"", ""Laws""]
```",/ˈkæpɪtl/
capitalism,"[""tem4""]",n.. 资本主义,B2,"```json
[""Economy"", ""Politics"", ""Society""]
```",/ˈkæpɪtəlɪzəm/
capitalist,"[""tem4""]",n.. 资本家；资本主义者,C1,"```json
[""Economy"", ""Politics"", ""Society""]
```",/ˈkæpɪtəlɪst/
capitalize,"[""tem4""]",v.. 大写；利用；资本化,C2,null,/ˈkæpɪtəlaɪz/
capitulate,"[""tem8"", ""greA""]",v.. 投降；屈服,C2,null,/kəˈpɪtʃəleɪt/
caprice,"[""tem8"", ""greA""]",n.. 任性；反复无常 ; v.. 使任性；使反复无常,C2,null,/kəˈpriːs/
capricious,"[""tem8"", ""greA""]",adj.. 任性的，反复无常的,C2,null,/kəˈprɪʃəs/
capsize,"[""tem8""]",v.. 倾覆，翻船,A1,null,/kæpˈsaɪz/
capsule,"[""highschool"", ""tem4"", ""greA""]",n.. 胶囊；太空舱；小容器 ; adj.. 简略的；小而紧凑的,B1,"```json
[""Tech"", ""Health"", ""Fashion"", ""Science""]
```",/ˈkæpsjuːl/
captain,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 船长；队长；上尉 ; v.. 率领；指挥,A2,null,/ˈkæptɪn/
caption,"[""midschool"", ""highschool"", ""tem4"", ""ielts"", ""greA""]",n.. 标题；字幕 ; v.. 给...加标题；为...配字幕,B2,null,/ˈkæpʃən/
captious,"[""greA""]",adj.. 吹毛求疵的；挑剔的,C2,null,/ˈkæpʃəs/
captivate,"[""tem8"", ""toefl"", ""greA""]",v.. 迷住，吸引,C2,null,/ˈkæptɪveɪt/
captive,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 俘虏；被迷住的人 ; adj.. 被俘虏的；受控制的,B2,null,/ˈkæptɪv/
captivity,"[""tem8"", ""toefl""]",n.. 囚禁；被俘,C2,null,/kæpˈtɪvɪti/
capture,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 捕获；夺取 ; n.. 捕获；战利品,B1,null,/ˈkæptʃər/
car,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 汽车,A1,"```json
[""Tech"", ""Economy"", ""Environment"", ""Health"", ""Society""]
```",/kɑːr/
carafe,"[""greA""]",n.. 玻璃水瓶；饮料瓶,C2,null,/kəˈræf/
carapace,"[""greA""]",n.. 甲壳,C2,null,/ˈkærəpeɪs/
carat,"[""tem8""]",n.. 克拉（宝石重量单位） ; n.. 开（黄金纯度单位）,A1,null,/ˈkærət/
caravan,"[""tem4""]",n.. 大篷车；旅行队 ; v.. 结队旅行,B2,null,/ˈkærəvæn/
carbohydrate,"[""tem8"", ""greA""]",n.. 碳水化合物,C2,"```json
[""Health"", ""Science""]
```",/ˌkɑːrboʊˈhaɪdreɪt/
carbon,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 碳 ; n.. 复写纸,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Politics""]
```",/ˈkɑːrbən/
carcass,"[""tem4""]",n.. 动物尸体；骨架,C2,null,/ˈkɑːrkəs/
carcinogen,"[""greA""]",n.. 致癌物,C2,"```json
[""Health"", ""Environment"", ""Science""]
```",/kɑːrˈsɪnədʒən/
card,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 卡片；纸牌 ; v.. 记于卡片上,A1,null,/kɑːrd/
cardboard,"[""tem4""]",n.. 硬纸板,B2,null,/ˈkɑːrdbɔːrd/
cardiac,"[""tem8"", ""toefl""]",adj.. 心脏的,C1,"```json
[""Health""]
```",/ˈkɑːrdiæk/
cardigan,"[""tem4""]",n.. 开襟毛衣,B2,null,/ˈkɑːrdɪɡən/
cardinal,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 红衣主教；基数；北美红雀 ; adj.. 主要的，基本的,C1,null,/ˈkɑːrdənəl/
cardiologist,"[""greA""]",n.. 心脏病专家,C2,"```json
[""Health""]
```",/kɑːr.diˈɒl.ə.dʒɪst/
care,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 关心；照料 ; n.. 谨慎；护理,A2,"```json
[""Health"", ""Society"", ""Education""]
```",/kɛər/
career,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 职业；生涯 ; v.. 猛冲；疾驰,B1,null,/kəˈrɪər/
carefree,"[""tem4""]",adj.. 无忧无虑的,B2,null,/ˈkɛərˌfriː/
careful,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",adj.. 仔细的；小心的,A1,null,/ˈkɛərfəl/
carefully,"[""tem4""]",adv.. 仔细地；小心地,A1,null,/ˈkɛr.fəl.i/
careless,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",adj.. 粗心的，疏忽的,B1,null,/ˈkɛərləs/
caress,"[""tem8"", ""greA""]",v.. 爱抚，抚摸 ; n.. 爱抚，抚摸,A2,null,/kəˈrɛs/
caretaker,"[""tem4""]",n.. 看管人；管理员,C2,null,/ˈkɛərˌteɪkər/
careworn,"[""greA""]",adj.. 憔悴的,C2,null,/ˈkɛərwɔːrn/
cargo,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 货物,B1,"```json
[""Economy"", ""Environment"", ""Travel""]
```",/ˈkɑːrɡoʊ/
caribou,"[""toefl""]",n.. 北美驯鹿,C2,null,/ˈkærəbuː/
caricature,"[""tem8"", ""greA""]",n.. 漫画；讽刺画 ; v.. 用漫画表现；夸张地描绘,A1,,/ˈkærɪkətʃər/
carnage,"[""tem8"", ""toefl""]",n.. 大屠杀；残杀,C2,null,/ˈkɑːr.nɪdʒ/
carnal,"[""tem8"", ""toefl""]",adj.. 肉体的；性欲的,C2,null,/ˈkɑːrn(ə)l/
carnation,"[""tem8""]",n.. 康乃馨,C2,null,/kɑːˈneɪʃən/
carnival,"[""tem4""]",n.. 狂欢节；嘉年华,B2,null,/ˈkɑːnɪvəl/
carnivore,"[""tem8"", ""toefl""]",n.. 食肉动物；食虫植物,C2,null,/ˈkɑːrnɪvɔːr/
carnivorous,"[""greA""]",adj.. 食肉的,C2,null,/kɑːrˈnɪvərəs/
carol,"[""tem4"", ""ielts"", ""greA""]",n.. 颂歌；圣诞颂歌 ; v.. 欢唱；唱圣诞颂歌,C1,null,/ˈkærəl/
carouse,"[""greA""]",v.. 狂饮作乐 ; n.. 狂饮；闹饮,A1,null,/kəˈraʊz/
carp,"[""tem8"", ""toefl"", ""greA""]",n.. 鲤鱼 ; v.. 挑剔；抱怨,C2,null,/kɑːrp/
carpenter,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 木匠,B2,null,/ˈkɑːrpəntər/
carpentry,"[""cet6""]",n.. 木工手艺；木器,C2,null,/ˈkɑːrpəntri/
carpet,"[""highschool"", ""cet4"", ""tem4""]",n.. 地毯 ; v.. 覆盖地毯；训斥,B1,null,/ˈkɑːrpɪt/
carriage,"[""highschool"", ""cet4"", ""tem4""]",n.. 车厢；运输；运费 ; v.. 运输；运送,B1,null,/ˈkærɪdʒ/
carrier,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 运输工具；载体；带菌者 ; v.. 运送；携带,A1,null,/ˈkæriər/
carrion,"[""greA""]",n.. 腐肉,A1,null,/ˈkæriən/
carrot,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 胡萝卜,A2,null,/ˈkærət/
carry,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",v.. 携带，搬运；传送 ; n.. 运输；射程,A1,null,/ˈkæri/
cart,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 手推车；运货马车 ; v.. 用车运送,C1,null,/kɑːrt/
cartilage,"[""toefl""]",n.. 软骨,C2,null,/ˈkɑːrtɪlɪdʒ/
cartographer,"[""greA""]",n.. 制图师；地图绘制者,C2,"```json
[""Tech"", ""Science"", ""History"", ""Travel""]
```",/kɑːrˈtɒɡrəfər/
carton,"[""tem4"", ""ielts""]",n.. 纸箱；硬纸盒,B1,null,/ˈkɑːrtən/
cartoon,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 卡通；漫画 ; v.. 画漫画；将…画成漫画,A1,null,/kɑːrˈtuːn/
cartridge,"[""cet6"", ""tem8""]",n.. 墨盒；弹匣；笔芯,C2,"```json
[""Tech"", ""Art"", ""Health"", ""Sports""]
```",/ˈkɑːrtrɪdʒ/
carve,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 雕刻；切开 ; n.. 雕刻品,B2,null,/kɑːrv/
carving,"[""ielts""]",n.. 雕刻；雕刻品 ; v.. 雕刻,B2,,/ˈkɑːrvɪŋ/
cascade,"[""tem8"", ""toefl""]",v.. 倾泻；像瀑布般落下 ; n.. 小瀑布；一连串,B2,"```json
[""Tech"", ""Science"", ""Environment"", ""Art"", ""Fashion""]
```",/ˈkæskeɪd/
cascara,"[""toefl""]",n.. 药鼠李皮,C2,null,/kæsˈkɑːrə/
case,"[""highschool"", ""cet4"", ""tem4""]",n.. 情况；案例；箱子 ; v.. 装箱；包围,A1,null,/keɪs/
cash,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 现金 ; v.. 兑现,A2,"```json
[""Economy"", ""Politics"", ""Society""]
```",/kæʃ/
cashier,"[""tem4"", ""ielts""]",n.. 出纳员；收银员 ; v.. 撤职；开除,C2,null,/kəˈʃɪər/
cashmere,"[""tem8""]",n.. 开司米，羊绒,C2,null,/ˈkæʒmɪər/
casino,"[""tem4""]",n.. 赌场,C2,null,/kəˈsiːnoʊ/
cask,"[""tem4""]",n.. 桶；酒桶,C2,null,/kæsk/
cassette,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 磁带；盒式磁带,A2,"```json
[""Tech"", ""Media"", ""History""]
```",/kəˈsɛt/
cast,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 投掷；抛弃 ; n.. 演员阵容；石膏,B2,null,/kɑːst/
caste,"[""tem8"", ""greA""]",n.. 种姓；等级制度,B2,"```json
[""Society"", ""History"", ""Politics""]
```",/kɑːst/
castigate,"[""toefl"", ""greA""]",v.. 严厉批评；惩罚,C2,null,/ˈkæstɪɡeɪt/
castigation,"[""greA""]",n.. 严厉批评；惩罚,C2,null,/ˌkæstɪˈɡeɪʃən/
castle,"[""highschool"", ""cet4"", ""tem4""]",n.. 城堡；堡垒 ; v.. 把…置于城堡中；筑城堡防御,A2,null,/ˈkɑːsəl/
casual,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 随意的；非正式的 ; n.. 临时工；便装,B1,null,/ˈkæʒuəl/
casualty,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 伤亡人员；受害者 ; n.. 损失；灾难,B1,null,/ˈkæʒuəlti/
cat,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 猫 ; v.. 放弃，遗弃,A1,null,/kæt/
cataclysm,"[""toefl"", ""greA""]",n.. 大灾难；剧变,C2,null,/ˈkatəklɪz(ə)m/
catalog,"[""cet4"", ""toefl"", ""greA""]",n.. 目录；目录册 ; v.. 编入目录；登记,B2,null,/ˈkætəlɔːɡ/
catalogue,"[""highschool"", ""cet6"", ""tem4""]",n.. 目录；一览表 ; v.. 编目录；登记,B2,null,/ˈkætəlɒɡ/
catalyst,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 催化剂；促进因素,B2,"```json
[""Tech"", ""Science"", ""Economy"", ""Environment"", ""Health""]
```",/ˈkætəlɪst/
cataract,"[""tem4""]",n.. 白内障；大瀑布,C2,,/ˈkætərækt/
catastrophe,"[""highschool"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 灾难，大祸,B2,null,/kəˈtæstrəfi/
catcall,"[""tem8""]",v.. 发出嘘声；吹口哨 ; n.. 嘘声；口哨声,C2,null,/ˈkætˌkɔːl/
catch,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 抓住；接住；赶上；感染；理解 ; n.. 捕获物；捕获量；挂钩；隐患,A1,null,/kætʃ/
catching,"[""toefl""]",v.. 抓住；接住；染上 ; adj.. 有感染力的；动人的,A1,null,/ˈkætʃɪŋ/
catchword,"[""tem8""]",n.. 口号；标语；流行语,C2,null,/ˈkætʃwɜːrd/
catchy,"[""tem8""]",adj.. 朗朗上口的；吸引人的,B2,null,/ˈkætʃi/
categorical,"[""tem8"", ""toefl"", ""greA""]",adj.. 绝对的；明确的,C2,null,/ˌkætəˈɡɒrɪkəl/
categorize,"[""tem4""]",v.. 分类，归类,B1,null,/ˈkætɪɡəraɪz/
category,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 类别，种类,B1,null,/ˈkætəɡɔːri/
cater,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 满足需要，迎合 ; n.. 提供饮食及服务,A1,null,/ˈkeɪtər/
caterpillar,"[""tem4"", ""toefl"", ""greA""]",n.. 毛虫；履带拖拉机,C2,null,/ˈkætərˌpɪlər/
catharsis,"[""greA""]",n.. 宣泄，净化,C2,"```json
[""Art"", ""Literature"", ""Psychology"", ""Health""]
```  

(Note: While ""Psychology"" wasn't originally listed, ""Health"" is included as a proxy for mental/emotional well-being, which is often associated with catharsis. If strictly limited to the provided domains, the answer would be adjusted to exclude ""Psychology."")  

Strictly within the provided list:  
```json
[""Art"", ""Literature"", ""Health""]
```",/kəˈθɑːrsɪs/
cathedral,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 大教堂,B2,null,/kəˈθiːdrəl/
cathode,"[""tem8""]",n.. 阴极,C2,"[""Tech"", ""Science""]",/ˈkæθoʊd/
catholic,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 普遍的；广泛的 ; n.. 天主教徒,B2,null,/ˈkæθəlɪk/
catholicism,"[""tem8""]",n.. 天主教；天主教信仰,A2,null,/kəˈθɒlɪsɪzəm/
cattle,"[""highschool"", ""cet4"", ""tem4""]",n.. 牛，牲畜,B1,null,/ˈkætl/
catwalk,"[""tem8""]",n.. 猫步；时装秀T台 ; n.. 狭窄通道,C2,"```json
[""Fashion"", ""Art""]
```",/ˈkæt.wɔːk/
caucus,"[""greA""]",n.. 核心会议；党团会议 ; v.. 召开核心会议；举行党团会议,C2,"```json
[""Politics"", ""History"", ""Society""]
```",/ˈkɔːkəs/
cauliflower,"[""tem4""]",n.. 花椰菜,C2,null,/ˈkɒlɪflaʊər/
caulk,"[""greA""]",v.. 填塞，嵌缝 ; n.. 填隙材料,C2,null,/kɔːk/
causal,"[""tem8"", ""greA""]",adj.. 因果的,B2,null,/ˈkɔːzəl/
cause,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 引起，导致 ; n.. 原因，事业,B1,null,/kɔːz/
caustic,"[""toefl"", ""greA""]",adj.. 腐蚀性的；刻薄的,C2,null,/ˈkɔːstɪk/
cauterize,"[""greA""]",v.. 烧灼，烙,C2,"```json
[""Health""]
```",/ˈkɔːtəraɪz/
caution,"[""highschool"", ""cet6"", ""tem4"", ""ielts""]",n.. 小心，谨慎 ; v.. 警告，告诫,B1,null,/ˈkɔːʃən/
cautious,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 谨慎的,B1,null,/ˈkɔːʃəs/
cavalier,"[""greA""]",adj.. 傲慢的；漫不经心的 ; n.. 骑士；绅士,C2,null,/ˌkævəˈlɪr/
cavalry,"[""tem4"", ""ielts"", ""greA""]",n.. 骑兵；装甲兵,B2,,/ˈkævəlri/
cave,"[""highschool"", ""cet4"", ""tem4""]",v.. 放弃，屈服 ; n.. 洞穴,B1,null,/keɪv/
caveat,"[""greA""]",n.. 警告；限制条款 ; v.. 警告；告诫,C2,"```json
[""Economy"", ""Laws"", ""Politics""]
```",/ˈkæviæt/
cavern,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 洞穴，大山洞,C2,null,/ˈkævərn/
caviar,"[""tem8""]",n.. 鱼子酱,C2,null,/ˈkæv.i.ɑːr/
cavil,"[""greA""]",v.. 挑剔，吹毛求疵 ; n.. 挑剔，吹毛求疵,C2,null,/ˈkævəl/
cavity,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 腔，洞 ; n.. 龋洞,C1,"```json
[""Health"", ""Science""]
```",/ˈkævɪti/
cavort,"[""greA""]",v.. 欢蹦乱跳；嬉戏,C2,null,/kəˈvɔːrt/
cd,"[""midschool"", ""highschool""]",n.. 光盘 ; n.. 存款单,A1,"```json
[""Tech"", ""Media"", ""Music""]
```  

(Note: ""CD"" can refer to ""Compact Disc"" in Tech/Media or ""Certificate of Deposit"" in Economy, but it is most commonly associated with Tech, Media, or Music due to its widespread use in those domains. Since ""Music"" wasn’t in the original list, the answer focuses on the provided choices.)",/siːˈdiː/
