word,word_book,definition,CEFR,tag,phonetic
pathetic,"[""cet6"", ""tem4"", ""ielts""]",adj.. 可怜的；可悲的,C2,null,/pəˈθɛtɪk/
pathogen,"[""greA""]",n.. 病原体,C2,"```json
[""Health"", ""Science""]
```",/ˈpæθədʒən/
pathologic,"[""tem8""]",adj.. 病理的,C2,"```json
[""Health"", ""Science""]
```",/ˌpæθəˈlɒdʒɪk/
pathological,"[""tem4"", ""greA""]",adj.. 病态的；病理学的,C2,"```json
[""Health"", ""Science""]
```",/ˌpæθəˈlɒdʒɪkəl/
pathology,"[""tem8"", ""toefl"", ""greA""]",n.. 病理学,C1,"```json
[""Health"", ""Science""]
```",/pəˈθɒlədʒi/
patience,"[""highschool"", ""cet4"", ""tem4""]",n.. 耐心；忍耐,B1,null,/ˈpeɪʃəns/
patient,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 耐心的 ; n.. 病人,A2,"```json
[""Health"", ""Society""]
```",/ˈpeɪʃənt/
patina,"[""greA""]",n.. 绿锈；光泽,C2,"```json
[""Art"", ""History"", ""Fashion""]
```",/pəˈtiːnə/
patio,"[""tem8""]",n.. 露台；庭院,C2,null,/ˈpætioʊ/
patriarch,"[""tem8""]",n.. 族长；家长；元老,C2,null,/ˈpeɪtriɑːrk/
patriarchal,"[""tem8""]",adj.. 父权制的；家长式的,C2,"```json
[""Society"", ""History"", ""Politics"", ""Laws""]
```",/ˈpeɪtriɑːrkəl/
patrician,"[""greA""]",n.. 贵族；显贵,B2,null,/pəˈtrɪʃən/
patrimony,"[""greA""]",n.. 遗产；祖传财物,C2,null,/ˈpætrɪməni/
patriot,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 爱国者,B2,null,/ˈpeɪtriət/
patriotic,"[""cet6"", ""tem4"", ""ielts""]",adj.. 爱国的,B2,null,/ˌpeɪ.triˈɒt.ɪk/
patriotism,"[""ielts"", ""greA""]",n.. 爱国主义,B2,null,/ˈpeɪtriəˌtɪzəm/
patrol,"[""cet6"", ""tem4"", ""ielts""]",v.. 巡逻 ; n.. 巡逻；巡逻队,B1,null,/pəˈtroʊl/
patron,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 赞助人；顾客；保护人,B2,null,/ˈpeɪtrən/
patronage,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 资助；惠顾；庇护 ; v.. 资助；庇护,B2,"```json
[""Art"", ""History"", ""Politics"", ""Society""]
```",/ˈpeɪtrənɪdʒ/
patronise,"[""tem8""]",v.. 以高人一等的态度对待；光顾 ; n.. 赞助人；老主顾,B2,null,/ˈpætrənaɪz/
patronize,"[""greA""]",v.. 以高人一等的态度对待；光顾 ; n.. 赞助人；老主顾,B2,null,/ˈpeɪtrənaɪz/
patronizing,"[""toefl""]",adj.. 居高临下的；傲慢的,B2,null,/ˈpeɪtrənaɪzɪŋ/
patter,"[""tem8""]",v.. 快速连续地说；喋喋不休 ; n.. 行话； patter 声,B2,null,/ˈpætər/
pattern,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""toefl""]",n.. 模式；图案 ; v.. 模仿；以图案装饰,B1,null,/ˈpætərn/
paucity,"[""greA""]",n.. 缺乏，不足,C2,null,/ˈpɔːsɪti/
paunchy,"[""greA""]",adj.. 大腹便便的,C2,null,/ˈpɔːntʃi/
pauper,"[""greA""]",n.. 乞丐，穷人,C2,null,/ˈpɔːpər/
pause,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 暂停，中止 ; n.. 暂停；间歇,B1,null,/pɔːz/
pave,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 铺（路）；铺设 ; n.. 铺路材料,B2,null,/peɪv/
pavement,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 人行道；路面,B2,null,/ˈpeɪvmənt/
pavilion,"[""tem4""]",n.. 亭子；展馆,C2,null,/pəˈvɪljən/
paw,"[""cet4"", ""tem4""]",n.. 爪子 ; v.. 用爪子抓,B2,null,/pɔː/
pawn,"[""tem8"", ""ielts""]",v.. 典当；抵押 ; n.. 卒；小人物,C2,null,/pɔːn/
pay,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 支付；付款 ; n.. 工资；薪水,A1,"```json
[""Economy"", ""Politics"", ""Health"", ""Society"", ""Laws""]
```",/peɪ/
payable,"[""tem4""]",adj.. 应付的,A1,"```json
[""Economy"", ""Laws""]
```",/ˈpeɪəbəl/
payment,"[""cet4"", ""tem4""]",n.. 支付；付款 ; v.. 支付；偿还,B2,"```json
[""Tech"", ""Economy"", ""Politics"", ""Society"", ""Laws""]
```",/ˈpeɪmənt/
payoff,"[""tem4""]",n.. 回报；收益 ; v.. 付清；偿还,C2,null,/ˈpeɪˌɔf/
payout,"[""tem8""]",n.. 支付；付款 ; v.. 支付；付钱,C2,"```json
[""Economy"", ""Business"", ""Laws""]
```",/ˈpeɪaʊt/
payroll,"[""cet6"", ""tem8""]",n.. 工资单；薪资总额,B2,"```json
[""Economy"", ""Business""]
```  

(Note: Although ""Business"" wasn't initially listed in your provided domains, ""payroll"" is most closely tied to economic and business activities. From your list, ""Economy"" is the best fit. If you'd like to restrict the answer strictly to your provided list, the output would be `[""Economy""]`.)",/ˈpeɪˌroʊl/
pea,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 豌豆,A2,null,/piː/
peace,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 和平；安宁 ; v.. 使平静,A1,null,/piːs/
peaceful,"[""highschool"", ""cet4"", ""tem4""]",adj.. 和平的；宁静的,A2,null,/ˈpiːsfəl/
peach,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 桃子；桃树 ; v.. 告发；出卖,B2,null,/piːtʃ/
peacock,"[""cet6"", ""tem4""]",n.. 孔雀 ; v.. 炫耀,C2,null,/ˈpiːkɒk/
peak,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 顶峰；顶点 ; v.. 达到顶峰,B2,null,/piːk/
peanut,"[""tem4""]",n.. 花生 ; v.. 放弃，遗弃 ; n.. 支持者；律师,B1,null,/ˈpiːnʌt/
pear,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 梨,A2,null,/peər/
pearl,"[""cet4"", ""tem4""]",n.. 珍珠 ; v.. 用珍珠装饰；使成珠状,B2,null,/pɜːrl/
peasant,"[""cet4"", ""tem4""]",n.. 农民；乡下人,B2,null,/ˈpɛzənt/
peat,"[""tem8""]",n.. 泥炭,C1,null,/piːt/
pebble,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 卵石，小圆石,B2,null,/ˈpɛbəl/
pecan,"[""greA""]",n.. 山核桃,C2,null,/ˈpiːkæn/
peccadillo,"[""greA""]",n.. 小过失；轻罪,C2,null,/ˌpekəˈdɪləʊ/
peck,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 啄；匆匆轻吻 ; n.. 啄痕；匆匆一吻,C2,null,/pɛk/
peculiar,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 奇怪的，独特的 ; n.. 特有财产；特权,B1,null,/pɪˈkjuːliər/
peculiarity,"[""cet6"", ""tem4"", ""ielts""]",n.. 特性；怪癖,B1,null,/pɪˌkjuːliˈærəti/
pedagogic,"[""tem8""]",adj.. 教学的；教育学的,C2,"```json
[""Education""]
```",/ˌpedəˈɡɒdʒɪk/
pedagogue,"[""greA""]",n.. 教师；教育者,C2,"```json
[""Education"", ""Society""]
```",/ˈpɛdəɡɒɡ/
pedagogy,"[""toefl"", ""greA""]",n.. 教育学；教学法,C2,"```json
[""Education"", ""Society""]
```",/ˈpɛdəˌɡɒdʒi/
pedal,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 踏板 ; v.. 踩踏板,B2,"```json
[""Tech"", ""Sports"", ""Travel""]
```",/ˈpɛdəl/
pedant,"[""greA""]",n.. 书呆子；学究,C2,null,/ˈpɛdənt/
pedantic,"[""tem8""]",adj.. 迂腐的，学究式的,B2,null,/pɪˈdæntɪk/
peddle,"[""tem4""]",v.. 兜售，叫卖,C2,null,/ˈpɛdəl/
pedestal,"[""tem8"", ""greA""]",n.. 基座；底座 ; v.. 置于基座上；推崇,C2,"```json
[""Art"", ""History"", ""Fashion""]
```",/ˈpɛdɪstəl/
pedestrian,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 行人 ; adj.. 平淡的；缺乏想象力的,B2,null,/pəˈdɛstriən/
pediatrics,"[""greA""]",n.. 儿科学,C2,"```json
[""Health""]
```",/ˌpiːdiˈætrɪks/
pedigree,"[""tem8""]",n.. 血统；家谱 ; adj.. 纯种的,C2,null,/ˈpɛdɪɡriː/
pedlar,"[""cet6"", ""tem4""]",n.. 小贩；商贩,C2,null,/ˈpɛdlər/
peek,"[""tem8""]",v.. 偷看，窥视 ; n.. 一瞥，偷看,C2,null,/piːk/
peel,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 剥，削 ; n.. 果皮,B2,null,/piːl/
peep,"[""cet4"", ""tem4""]",v.. 偷看，窥视 ; n.. 窥视；瞥见,B2,null,/piːp/
peer,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 凝视，仔细看 ; n.. 同龄人；同等地位的人,B2,null,/pɪər/
peerless,"[""toefl"", ""greA""]",adj.. 无双的；无与伦比的,C2,null,/ˈpɪərləs/
peeve,"[""greA""]",v.. 使恼怒 ; n.. 恼怒的事,C2,null,/piːv/
peevish,"[""greA""]",adj.. 易怒的，暴躁的,C2,null,/ˈpiːvɪʃ/
peg,"[""tem4""]",v.. 固定；钉住 ; n.. 挂钩；桩,B2,null,/pɛɡ/
pejorative,"[""greA""]",adj.. 贬义的 ; n.. 贬义词,C2,null,"/pɪˈdʒɒrətɪv/ (UK)  
/pɪˈdʒɔːrətɪv/ (US)"
pelf,"[""greA""]",n.. 钱财；不义之财,C2,null,/pɛlf/
pelican,"[""tem8""]",n.. 鹈鹕,C2,null,/ˈpɛlɪkən/
pell-mell,"[""greA""]",adv.. 混乱地，杂乱地 ; adj.. 混乱的，杂乱的,C1,null,/ˌpɛlˈmɛl/
pellucid,"[""greA""]",adj.. 透明的；清晰的,C2,null,/pəˈluːsɪd/
pen,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""greA""]",n.. 钢笔 ; v.. 写,A1,null,/pɛn/
penal,"[""toefl""]",adj.. 刑罚的；刑事的,A1,"```json
[""Laws"", ""Politics"", ""Society""]
```",/ˈpiːnəl/
penalize,"[""tem8"", ""greA""]",v.. 处罚；惩罚,B2,"```json
[""Laws"", ""Sports"", ""Economy"", ""Politics"", ""Society""]
```",/ˈpiːnəlaɪz/
penalty,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 处罚；刑罚 ; v.. 处罚；使受罚,B2,"```json
[""Sports"", ""Laws""]
```",/ˈpɛnəlti/
penance,"[""greA""]",n.. 忏悔；苦修 ; v.. 忏悔；赎罪,A1,null,/ˈpɛnəns/
pence,"[""highschool""]",n.. 便士（英国货币单位）,A2,null,/pɛns/
penchant,"[""toefl"", ""greA""]",n.. 爱好，嗜好,C2,null,/ˈpɑːnʃɑːn/
pencil,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 铅笔 ; v.. 用铅笔写,A1,null,/ˈpɛnsəl/
pencil-box,"[""midschool""]",n.. 铅笔盒,A1,null,/ˈpɛnsəlˌbɒks/
pendant,"[""tem8"", ""toefl""]",n.. 挂件；垂饰 ; adj.. 下垂的；悬吊的,C2,null,/ˈpɛndənt/
pendent,"[""tem4""]",adj.. 悬垂的；未决的 ; n.. 垂饰；悬吊物,C2,null,/ˈpɛndənt/
pending,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 待定的；未决的 ; prep.. 在等待...期间,C2,null,/ˈpɛndɪŋ/
pendulum,"[""cet6"", ""tem4"", ""greA""]",n.. 钟摆；摇摆不定的事态,C2,null,/ˈpɛndjʊləm/
penetrate,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 穿透，渗透,B2,"```json
[""Tech"", ""Science"", ""Health"", ""Society"", ""Laws""]
```",/ˈpɛnɪtreɪt/
penetration,"[""cet6"", ""ielts""]",n.. 穿透；渗透 ; v.. 穿透；渗透,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Politics"", ""Society"", ""Laws""]
```",/ˌpɛnɪˈtreɪʃən/
penguin,"[""tem4""]",n.. 企鹅,B2,null,/ˈpɛŋɡwɪn/
penicillin,"[""toefl"", ""greA""]",n.. 青霉素,B2,"```json
[""Science"", ""Health""]
```",/ˌpɛnɪˈsɪlɪn/
peninsula,"[""cet4"", ""tem4"", ""toefl"", ""greA""]",n.. 半岛,B2,null,/pəˈnɪnsjələ/
penis,"[""tem8""]",n.. 阴茎,A1,null,/ˈpiːnɪs/
penitent,"[""greA""]",adj.. 悔罪的，忏悔的 ; n.. 悔罪者,C2,null,/ˈpɛnɪtənt/
pennant,"[""greA""]",n.. 三角旗；锦旗,A1,null,/ˈpɛnənt/
penny,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 便士；一分钱,B1,null,/pɛni/
pension,"[""highschool"", ""cet6"", ""tem4"", ""ielts""]",n.. 养老金；退休金,B2,"```json
[""Economy"", ""Society"", ""Laws""]
```",/ˈpɛnʃən/
pensioner,"[""tem8""]",n.. 领取养老金者；退休人员,B2,null,/ˈpenʃənər/
pensive,"[""toefl""]",adj.. 沉思的，忧郁的,C2,null,/ˈpɛnsɪv/
pentagon,"[""tem4""]",n.. 五角形；五边形 ; n.. （the Pentagon）五角大楼（美国国防部）,B2,"```json
[""Politics"", ""History""]
```",/ˈpɛntəɡɒn/
pentathlon,"[""tem8""]",n.. 五项全能运动,C2,"```json
[""Sports""]
```",/pɛnˈtæθlən/
penthouse,"[""tem8""]",n.. 顶层公寓；阁楼,C2,null,/ˈpɛntˌhaʊs/
penultimate,"[""greA""]",adj.. 倒数第二的,C2,null,/pɪˈnʌltɪmət/
penury,"[""toefl"", ""greA""]",n.. 贫困，赤贫,C2,null,/ˈpɛnjʊri/
peony,"[""tem4""]",n.. 牡丹,C2,null,/ˈpiːəni/
people,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 人，人们；人民；民族 ; v.. 居住于，构成...的人口,A1,"```json
[""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```",/ˈpiːpəl/
pepper,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 胡椒 ; v.. 撒胡椒；连续击打,A2,null,/ˈpɛpər/
peppermint,"[""tem8""]",n.. 薄荷；薄荷糖,C2,null,/ˈpɛpərmɪnt/
per,"[""highschool"", ""cet4"", ""tem4""]",prep.. 每；经，由,B1,null,/pɜːr/
perambulate,"[""greA""]",v.. 漫步，闲逛,C2,null,/pəˈræmbjəˌleɪt/
perceive,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 察觉，感知；理解，认为,B2,null,/pərˈsiːv/
percent,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 百分比，百分之一,B1,null,/pərˈsɛnt/
percentage,"[""highschool"", ""cet4"", ""tem4""]",n.. 百分比，百分率,B2,null,/pərˈsentɪdʒ/
perceptible,"[""tem8""]",adj.. 可察觉的，可感知的,C2,null,/pərˈsɛptəbəl/
perception,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",n.. 感知；看法 ; v.. 察觉；理解,B2,null,/pərˈsɛpʃən/
perceptive,"[""tem8"", ""toefl""]",adj.. 有洞察力的；敏锐的,C2,null,/pərˈsɛptɪv/
perch,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 栖息；坐在高处 ; n.. 鲈鱼；栖木,C2,null,/pɜːrtʃ/
percussion,"[""tem8"", ""toefl""]",n.. 打击乐器；敲打 ; adj.. 打击乐器的,C2,"```json
[""Art"", ""Music"", ""Sports""]
```",/pəˈkʌʃən/
percussionist,"[""greA""]",n.. 打击乐手,C2,"```json
[""Art"", ""Music""]
```",/pərˈkʌʃənɪst/
peregrination,"[""greA""]",n.. 游历，旅行,C2,null,/ˌperəɡrəˈneɪʃn/
peremptory,"[""greA""]",adj.. 专横的；不容置疑的,C2,null,/pəˈrɛmptəri/
perennial,"[""toefl"", ""greA""]",adj.. 长期的；持久的 ; n.. 多年生植物,C2,null,/pəˈrɛn.i.əl/
perfect,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 完美的；理想的 ; v.. 使完美；改善,A2,null,/ˈpɜːrfɪkt/
perfection,"[""cet6"", ""tem4"", ""ielts""]",n.. 完美；完善 ; v.. 使完美；改善,A2,null,/pərˈfɛkʃən/
perfectly,"[""cet4""]",adv.. 完美地；完全地,A2,"```json
[""Art"", ""Literature"", ""Fashion""]
```",/ˈpɜːrfɪktli/
perfervid,"[""greA""]",adj.. 极其热情的；热烈的,C2,null,/pərˈfɜːrvɪd/
perfidious,"[""greA""]",adj.. 背信弃义的,C2,null,/pərˈfɪdiəs/
perfidy,"[""greA""]",n.. 背信弃义,C2,null,/ˈpɜːr.fɪ.di/
perforate,"[""greA""]",v.. 穿孔，打孔,C2,null,/ˈpɜːrfəreɪt/
perform,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 执行；表演 ; n.. 表演；表现,A2,"```json
[""Tech"", ""Art"", ""Sports"", ""Media"", ""Literature"", ""Education""]
```",/pərˈfɔːrm/
performance,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 表演；表现；性能 ; v.. 执行；表演,A2,null,/pərˈfɔːrməns/
performer,"[""highschool"", ""tem4"", ""ielts""]",n.. 表演者；演员 ; v.. 执行；履行,B1,"```json
[""Art"", ""Sports"", ""Media""]
```",/pərˈfɔːrmər/
perfume,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 香水；香气 ; v.. 洒香水于；使散发香气,A2,"```json
[""Art"", ""Fashion""]
```",/pərˈfjuːm/
perfunctorily,"[""greA""]",adv.. 敷衍地；马虎地,C2,null,/pərˈfʌŋktərəli/
perfunctory,"[""tem8"", ""greA""]",adj.. 敷衍的；马虎的,C2,null,/pərˈfʌŋktəri/
perhaps,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 或许，也许,A2,"```json
[""Literature"", ""Education"", ""Society""]
```",/pərˈhæps/
peril,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 危险；风险 ; v.. 使处于危险,C2,null,/ˈpɛrəl/
perilous,"[""tem8"", ""toefl"", ""greA""]",adj.. 危险的，冒险的,C2,null,/ˈpɛrələs/
perimeter,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",n.. 周长；边缘 ; v.. 环绕,C2,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Education"", ""Laws""]
```",/pəˈrɪmɪtər/
period,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 时期；周期；句号 ; adj.. 某一时期的 ; interj.. 就这样；没什么好说的,A1,null,/ˈpɪəriəd/
periodic,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",adj.. 周期的；定期的,A1,"```json
[""Science"", ""Health"", ""Education""]
```",/ˌpɪəriˈɒdɪk/
periodical,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 期刊；杂志 ; adj.. 定期的；周期的,A1,null,/ˌpɪər.iˈɒd.ɪ.kəl/
peripatetic,"[""greA""]",adj.. 巡游的，流动的 ; n.. 巡游者,C2,null,/ˌpɛrɪpəˈtɛtɪk/
peripheral,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 外围的；次要的 ; n.. 外围设备,C1,null,/pəˈrɪfərəl/
periphery,"[""tem8"", ""greA""]",n.. 外围，边缘,C2,null,/pəˈrɪfəri/
periscope,"[""greA""]",n.. 潜望镜,C2,"```json
[""Tech"", ""Science"", ""History""]
```",/ˈpɛrɪskoʊp/
perish,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 死亡；毁灭,B1,null,/ˈpɛrɪʃ/
perishable,"[""toefl""]",adj.. 易腐的；易坏的,B1,"```json
[""Economy"", ""Health"", ""Environment""]
```",/ˈpɛrɪʃəbəl/
perishing,"[""greA""]",adj.. 极冷的 ; v.. 死亡；毁灭,B1,null,/ˈpɛrɪʃɪŋ/
perjure,"[""greA""]",v.. 作伪证,B1,null,/ˈpɜːrdʒər/
perjury,"[""tem8"", ""greA""]",n.. 伪证；假誓,C2,"```json
[""Laws""]
```",/ˈpɜːrdʒəri/
perk,"[""tem8""]",v.. 振作；活跃起来 ; n.. 额外福利；津贴,C2,null,/pɜːrk/
perky,"[""greA""]",adj.. 活泼的；神气的,C2,null,/ˈpɜːrki/
permanence,"[""greA""]",n.. 永久，持久,B2,null,/ˈpɜːrmənəns/
permanent,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 永久的，持久的,B1,null,/ˈpɜːrmənənt/
permanently,"[""cet4""]",adv.. 永久地,B1,null,/ˈpɜːrmənəntli/
permeable,"[""greA""]",adj.. 可渗透的,C2,"```json
[""Science"", ""Environment"", ""Health""]
```",/ˈpɜːrmiəbl/
permeate,"[""cet6"", ""tem8"", ""toefl"", ""greA""]",v.. 渗透；弥漫,B2,null,/ˈpɜːr.mi.eɪt/
permissible,"[""tem8"", ""toefl""]",adj.. 可允许的,C1,null,/pərˈmɪsəbəl/
permission,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 许可，准许,A2,null,/pərˈmɪʃən/
permissive,"[""ielts"", ""toefl"", ""greA""]",adj.. 放任的；宽容的,B1,null,/pərˈmɪsɪv/
permit,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 允许，许可 ; n.. 许可证，执照,B1,null,/pərˈmɪt/
pernicious,"[""tem8"", ""greA""]",adj.. 有害的，恶性的,C2,null,/pərˈnɪʃəs/
perpendicular,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",adj.. 垂直的 ; n.. 垂直线,C2,"```json
[""Tech"", ""Science"", ""Art"", ""Education""]
```",/ˌpɜːrpənˈdɪkjʊlər/
perpetrate,"[""tem8""]",v.. 犯（罪）；做（坏事）,C2,null,/ˈpɜːrpətreɪt/
perpetrator,"[""tem8""]",n.. 犯罪者，作恶者,C2,null,/ˈpɜːrpətreɪtər/
perpetual,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",adj.. 永久的，永恒的 ; n.. 永久花,C1,null,/pərˈpɛtʃuəl/
perpetuate,"[""tem8"", ""toefl"", ""greA""]",v.. 使持续，使永久,C2,null,/pərˈpɛtʃuˌeɪt/
perplex,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 使困惑，使为难,C2,null,/pərˈpleks/
perquisite,"[""greA""]",n.. 额外收入；特权,C2,null,/ˈpɜːrkwɪzɪt/
persecute,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 迫害；困扰,C2,null,/ˈpɜːrsɪkjuːt/
persecution,"[""ielts""]",n.. 迫害,C2,null,/ˌpɜːr.sɪˈkjuː.ʃən/
perseverance,"[""tem4"", ""ielts""]",n.. 毅力，坚持不懈,B2,null,/ˌpɜːrsəˈvɪərəns/
persevere,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 坚持；不屈不挠,C2,null,/pɜːrsɪˈvɪr/
persian,"[""tem4""]",adj.. 波斯的；波斯人的 ; n.. 波斯人；波斯语,C1,null,/ˈpɜːrʒən/
persiflage,"[""greA""]",n.. 戏谑，玩笑,C2,null,/ˈpɜːrsɪflɑːʒ/
persimmon,"[""tem4""]",n.. 柿子,C2,null,/pərˈsɪmən/
persist,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 坚持；持续 ; n.. 坚持者,B2,null,/pərˈsɪst/
persistence,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 坚持；持续,B2,null,/pərˈsɪstəns/
persistency,"[""tem4""]",n.. 持续性，坚持,B2,null,/pərˈsɪstənsi/
persistent,"[""cet6"", ""tem4"", ""toefl""]",adj.. 持续的；坚持不懈的,B2,null,/pərˈsɪstənt/
person,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 人；个人,A1,"```json
[""Society"", ""Health"", ""Laws"", ""Education"", ""Politics"", ""History""]
```",/ˈpɜːrsən/
personable,"[""greA""]",adj.. 讨人喜欢的；有魅力的,A1,null,/ˈpɜːrsənəbəl/
personage,"[""tem8""]",n.. 要人，名人,A1,null,/ˈpɜːrsənɪdʒ/
personal,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 个人的；私人的,A1,null,/ˈpɜːrsənəl/
personality,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 个性，性格；人格,A2,null,/ˌpɜːrsəˈnæləti/
personally,"[""highschool""]",adv.. 亲自；就个人而言,B1,null,/ˈpɜːrsənəli/
personification,"[""greA""]",n.. 拟人化；人格化,B2,null,/pəˌsɒnɪfɪˈkeɪʃən/
personify,"[""tem8""]",v.. 拟人化；象征,B2,null,/pərˈsɒnɪfaɪ/
personnel,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 人员，员工,B2,null,/ˌpɜːrsəˈnel/
perspective,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 观点；看法 ; n.. 透视；远景,B2,null,/pərˈspɛktɪv/
perspicacious,"[""greA""]",adj.. 敏锐的，有洞察力的,C2,null,/ˌpɜːr.spɪˈkeɪ.ʃəs/
perspicuity,"[""greA""]",n.. 明晰，清晰,C2,null,/ˌpɜːrspɪˈkjuːɪti/
perspicuous,"[""greA""]",adj.. 明晰的，清楚的,C2,null,/pərˈspɪkjuəs/
perspire,"[""greA""]",v.. 出汗，流汗,C2,null,/pəˈspaɪər/
persuade,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 说服；劝说,B1,null,/pərˈsweɪd/
persuasion,"[""cet6"", ""tem4""]",n.. 说服，劝说 ; n.. 信念，信仰,B2,null,/pərˈsweɪʒən/
persuasive,"[""tem4"", ""toefl""]",adj.. 有说服力的,B1,null,/pərˈsweɪsɪv/
pertain,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 关于，属于 ; v.. 适合，相称,C2,null,/pərˈteɪn/
pertinacious,"[""greA""]",adj.. 固执的，执拗的,C2,null,/ˌpɜːr.tɪˈneɪ.ʃəs/
pertinent,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 相关的，切题的,B2,null,/ˈpɜːrtɪnənt/
perturb,"[""tem8"", ""ielts""]",v.. 扰乱，使不安,C2,null,/pərˈtɜːrb/
peruse,"[""ielts"", ""greA""]",v.. 仔细阅读；研读,C2,null,/pəˈruːz/
